タイズ 札幌パセオ店,4.0,北海道,アジア料理,http://www.jalan.net/jalan/img/4/spot/0244/KL/foomoojH000244463_1.jpg,001-0000,北海道札幌市北区北6条西2パセオウエストB1F,http://www.jalan.net/gourmet/grm_foomoojH000244463/,43.0679282,141.3460545
ハッピネスデーリィ,4.2,北海道,カフェ・スイーツ,http://www.jalan.net/jalan/img/4/spot/0154/KL/guide000000154313_2.JPG,083-0002,北海道中川郡池田町清見104-2,http://www.jalan.net/gourmet/grm_guide000000154313/,42.9256193,143.4693318
函館開陽亭　すすきの店,4.2,北海道,和食,http://www.jalan.net/jalan/img/6/spot/0176/KL/guide000000176439_1.jpg,064-0806,北海道札幌市中央区南6西4　ホワイトビル地下1階,http://www.jalan.net/gourmet/grm_guide000000176439/,43.0536383,141.3527454
東千歳バーベキュー,4.3,北海道,軽食・その他グルメ,http://www.jalan.net/jalan/img/4/spot/0254/KL/06f83_0000305479.jpg,066-0000,北海道千歳市東丘920-3,http://www.jalan.net/gourmet/grm_alikejpA000254916/,42.9213652,141.8085228
ニセコチーズ工房,4.0,北海道,カフェ・スイーツ,http://www.jalan.net/jalan/img/6/spot/0936/KL/alikejpA000936769_1.jpg,048-1500,北海道虻田郡ニセコ町字曽我263-14,http://www.jalan.net/gourmet/grm_alikejpA000936769/,42.8283212,140.6655742
メルカート デ サッポロ,4.1,北海道,カフェ・スイーツ,http://www.jalan.net/jalan/img/7/spot/0307/KL/foomoojH000307867_1.jpg,060-0000,北海道札幌市中央区北1条東1-2-1カレスサッポロB1F,http://www.jalan.net/gourmet/grm_foomoojH000307867/,43.0656098,141.3742026
小いけのカレー,4.4,北海道,洋食,http://www.jalan.net/jalan/img/5/spot/0175/KL/guide000000175057_1.jpg,040-0043,北海道函館市宝来町22-5,http://www.jalan.net/gourmet/grm_guide000000175057/,41.7622299,140.7194891
成吉思汗 大黒屋 ジンギスカン 5丁目支店,4.4,北海道,アジア料理,http://www.jalan.net/jalan/img/3/spot/0143/KL/foomoojH000143532_1.jpg,070-0000,北海道旭川市4条通5丁目(3・4仲),http://www.jalan.net/gourmet/grm_foomoojH000143532/,43.7693576,142.3579338
味の時計台 JR札幌店,4.0,北海道,和食,http://www.jalan.net/jalan/img/4/spot/0144/KL/foomoojH000144951_1.jpg,001-0000,北海道札幌市北区北6条西4丁目,http://www.jalan.net/gourmet/grm_foomoojH000144951/,43.0688226,141.3493514
カレー食堂 心,4.1,北海道,洋食,http://www.jalan.net/jalan/img/0/spot/0040/KL/foomoojH000040354_1.jpg,001-0000,北海道札幌市北区北15条西4丁目,http://www.jalan.net/gourmet/grm_foomoojH000040354/,43.0786047,141.3465427
風月 イオン発寒店 お好み焼 焼きそば,4.0,北海道,和食,http://www.jalan.net/jalan/img/1/spot/0151/KL/foomoojH000151701_1.jpg,063-0000,北海道札幌市西区発寒8条12丁目1-1イオン発寒ショッピングセンター1F,http://www.jalan.net/gourmet/grm_foomoojH000151701/,43.0919448,141.2859418
Gosh,4.4,北海道,軽食・その他グルメ,http://www.jalan.net/jalan/img/9/spot/0869/KL/b8aaf_0000237540.JPG,071-0200,北海道上川郡美瑛町美馬牛市街地,http://www.jalan.net/gourmet/grm_alikejpA000869629/,43.5567056,142.4389414
ボヌール・マスヤ,4.4,北海道,カフェ・スイーツ,http://www.jalan.net/jalan/img/9/spot/0869/KL/41e1a_0000491221_1.jpg,080-0000,北海道帯広市西十七条南3-25,http://www.jalan.net/gourmet/grm_alikejpA000869727/,42.9190842,143.1674338
ラッキーピエロ ベイエリア店,4.6,北海道,洋食,http://www.jalan.net/jalan/img/8/spot/0148/KL/foomoojH000148951_1.jpg,040-0000,北海道函館市末広町23-18,http://www.jalan.net/gourmet/grm_foomoojH000148951/,41.7657156,140.714781
喰い処 鮭番屋,4.6,北海道,和食,http://www.jalan.net/jalan/img/2/spot/0782/KL/ba5a8_0000435778_5.jpg,085-0000,北海道釧路市浜町4-11,http://www.jalan.net/gourmet/grm_alikejpA000782065/,42.9961584,144.3622459
すし処きた浜,4.1,北海道,和食,http://www.jalan.net/jalan/img/0/spot/0160/KL/guide000000160898_1.jpg,047-0031,北海道小樽市色内1-4-20　ホテルソニア1階,http://www.jalan.net/gourmet/grm_guide000000160898/,43.1991046,141.0011274
レストラン泉屋 イオン昭和店,3.8,北海道,洋食,http://www.jalan.net/jalan/img/9/spot/0299/KL/foomoojH000299055_1.jpg,084-0902,北海道釧路市昭和中央4-18-1,http://www.jalan.net/gourmet/grm_foomoojH000299055/,43.0270911,144.3603478
いか清,4.3,北海道,和食,,040-0011,北海道函館市本町2-14,http://www.jalan.net/gourmet/grm_01202fc3562023016/,41.78642010000001,140.7504775
とりの介 テレビ塔店,4.0,北海道,和食,http://www.jalan.net/jalan/img/7/spot/0027/KL/foomoojH000027742_1.jpg,060-0000,北海道札幌市中央区大通西1丁目,http://www.jalan.net/gourmet/grm_foomoojH000027742/,43.06139599999999,141.3566401
ビヤケラー札幌開拓使 サッポロファクトリー店,4.1,北海道,各国料理,http://www.jalan.net/jalan/img/8/spot/0038/KL/foomoojH000038543_1.jpg,060-0000,北海道札幌市中央区北2条東4丁目,http://www.jalan.net/gourmet/grm_foomoojH000038543/,43.0656845,141.3630422
回転寿司 根室花まる 根室店,4.4,北海道,和食,http://www.jalan.net/jalan/img/3/spot/0683/KL/alikejpA000683772_1.jpg,087-0000,北海道根室市花園町9-35,http://www.jalan.net/gourmet/grm_alikejpA000683772/,43.3259707,145.5746632
肉の割烹 田村 大通bisse店,4.6,北海道,アジア料理,http://www.jalan.net/jalan/img/6/spot/0226/KL/foomoojH000226523_1.jpg,060-0000,北海道札幌市中央区大通西3-7,http://www.jalan.net/gourmet/grm_foomoojH000226523/,43.0614292,141.3523182
山猫バル,4.3,北海道,その他,http://www.jalan.net/jalan/img/2/spot/0232/KL/foomoojH000232302_1.jpg,060-0000,北海道札幌市中央区北1条西2丁目,http://www.jalan.net/gourmet/grm_foomoojH000232302/,43.0627818,141.3535986
チュッタ CHUTTA 南郷店,4.2,北海道,洋食,http://www.jalan.net/jalan/img/0/spot/0100/KL/foomoojH000100959_1.jpg,003-0000,北海道札幌市白石区南郷通18北1-30,http://www.jalan.net/gourmet/grm_foomoojH000100959/,43.0312235,141.4331464
チロリン村 時計台ビル店,3.8,北海道,洋食,http://www.jalan.net/jalan/img/5/spot/0145/KL/foomoojH000145896_1.jpg,060-0000,北海道札幌市中央区北1条西2丁目,http://www.jalan.net/gourmet/grm_foomoojH000145896/,43.0627818,141.3535986
デザート王国 アリオ札幌,3.5,北海道,カフェ・スイーツ,http://www.jalan.net/jalan/img/0/spot/0320/KL/foomoojH000320975_1.jpg,065-0000,北海道札幌市東区北7条東9-2-20,http://www.jalan.net/gourmet/grm_foomoojH000320975/,43.0711702,141.3702553
つるつる屋,4.6,北海道,和食,http://www.jalan.net/jalan/img/0/spot/0260/KL/0ee6d_0000412574_1.jpg,059-0000,北海道登別市若草町2-22-6,http://www.jalan.net/gourmet/grm_alikejpA000260012/,42.3716405,141.0583024
シーズンズ ビュッフェ レストラン サッポロファクトリー店,3.3,北海道,洋食,http://www.jalan.net/jalan/img/7/spot/0137/KL/foomoojH000137022_1.jpg,060-0000,北海道札幌市中央区北2条東4丁目1-2,http://www.jalan.net/gourmet/grm_foomoojH000137022/,43.0656373,141.3621062
羅魅陀,4.1,北海道,和食,http://www.jalan.net/jalan/img/4/spot/0154/KL/guide000000154491_1.jpg,053-0053,北海道苫小牧市柳町1-5-11,http://www.jalan.net/gourmet/grm_guide000000154491/,42.6612211,141.6529003
クランベリー 白樺通り店,4.6,北海道,カフェ・スイーツ,http://www.jalan.net/jalan/img/9/spot/0869/KL/alikejpA000869571_1.jpg,080-0000,北海道帯広市西二十条南3-2-19,http://www.jalan.net/gourmet/grm_alikejpA000869571/,42.9176837,143.149802
夜空のジンギスカン 本店,4.4,北海道,アジア料理,http://www.jalan.net/jalan/img/7/spot/0027/KL/foomoojH000027459_1.jpg,060-0000,北海道札幌市中央区南4条西4丁目,http://www.jalan.net/gourmet/grm_foomoojH000027459/,43.055666,141.3526741
ラビスタ釧路川,4.1,北海道,軽食・その他グルメ,http://www.jalan.net/jalan/img/0/kuchikomi/0970/KL/c6a26_0000970774_1.jpg,085-0000,北海道釧路市北大通2-1ラビスタ釧路川,http://www.jalan.net/gourmet/grm_alikejpA000942711/,42.9822522,144.3855959
ラーメンふるき,4.4,北海道,和食,http://www.jalan.net/jalan/img/6/spot/0636/KL/alikejpA000636033_1.jpg,070-0000,北海道旭川市緑が丘三条1-1-43,http://www.jalan.net/gourmet/grm_alikejpA000636033/,43.7367149,142.377247
味覚園 東苗穂店,4.0,北海道,アジア料理,http://www.jalan.net/jalan/img/3/spot/0053/KL/foomoojH000053791_1.jpg,065-0000,北海道札幌市東区東苗穂4条2丁目4-1(北24条通り沿),http://www.jalan.net/gourmet/grm_foomoojH000053791/,43.0620958,141.3543763
北の味心竹ちゃん,4.1,北海道,和食,http://www.jalan.net/jalan/img/2/spot/0062/KL/d46a8_0000368376.jpg,097-0022,北海道稚内市中央2-8,http://www.jalan.net/gourmet/grm_01214fc3560062437/,45.4190749,141.6745015
旭川発　北海道のかりんとう屋　北かり,4.3,北海道,カフェ・スイーツ,http://www.jalan.net/jalan/img/3/spot/0173/KL/guide000000173831_1.jpg,079-8413,北海道旭川市永山3-4-1-5,http://www.jalan.net/gourmet/grm_guide000000173831/,43.7901295,142.402089
田中酒造本店,3.6,北海道,軽食・その他グルメ,http://www.jalan.net/jalan/img/4/spot/0154/KL/guide000000154536_1.jpg,047-0031,北海道小樽市色内3-2-5,http://www.jalan.net/gourmet/grm_guide000000154536/,43.2034466,140.9984998
銀座ライオン ザ・キッチン 札幌ステラプレイス店,4.5,北海道,各国料理,http://www.jalan.net/jalan/img/7/spot/0027/KL/foomoojH000027045_1.jpg,060-0000,北海道札幌市中央区北5条西2丁目,http://www.jalan.net/gourmet/grm_foomoojH000027045/,43.067934,141.352615
海光房,4.2,北海道,和食,http://www.jalan.net/jalan/img/8/spot/0148/KL/foomoojH000148844_1.jpg,040-0000,北海道函館市若松町11-8,http://www.jalan.net/gourmet/grm_foomoojH000148844/,41.7728705,140.7243855
リゾッテリア ガク 平岸 Risotteria GAKU hiragishi,4.5,北海道,洋食,http://www.jalan.net/jalan/img/9/spot/0309/KL/foomoojH000309021_1.jpg,062-0000,北海道札幌市豊平区平岸2条5丁目2-14第5平岸グランドビル1F,http://www.jalan.net/gourmet/grm_foomoojH000309021/,43.0372377,141.3692863
函館 ひだか,4.4,北海道,和食,http://www.jalan.net/jalan/img/0/spot/0150/KL/foomoojH000150804_1.jpg,040-0000,北海道函館市中道1-2-5,http://www.jalan.net/gourmet/grm_foomoojH000150804/,41.7997135,140.7553958
鮨処 よし,4.0,北海道,和食,http://www.jalan.net/jalan/img/9/spot/0299/KL/foomoojH000299121_1.jpg,047-0000,北海道小樽市色内1-10-9,http://www.jalan.net/gourmet/grm_foomoojH000299121/,43.195828,141.0014028
サザン食堂,4.2,北海道,和食,http://www.jalan.net/jalan/img/8/spot/0148/KL/foomoojH000148921_1.jpg,040-0000,北海道函館市本町6-11,http://www.jalan.net/gourmet/grm_foomoojH000148921/,41.7891865,140.7506634
弟子屈 総本店,4.5,北海道,和食,http://www.jalan.net/jalan/img/9/spot/0679/KL/8c099_0000587292_1.JPG,088-3200,北海道川上郡弟子屈町摩周1-1-18,http://www.jalan.net/gourmet/grm_alikejpA000679443/,43.4963079,144.4543432
マビの台所 南1条店,3.8,北海道,アジア料理,http://www.jalan.net/jalan/img/0/spot/0080/KL/foomoojH000080814_1.jpg,060-0000,北海道札幌市中央区南1条西5丁目20,http://www.jalan.net/gourmet/grm_foomoojH000080814/,43.058946,141.3494492
ななし 琴似,3.8,北海道,和食,http://www.jalan.net/jalan/img/3/spot/0193/KL/foomoojH000193699_1.jpg,063-0000,北海道札幌市西区琴似1条1丁目6-16,http://www.jalan.net/gourmet/grm_foomoojH000193699/,43.0798613,141.3076128
大八栗原蒲鉾店 本店,4.2,北海道,軽食・その他グルメ,,047-0000,北海道小樽市入船1-11-19,http://www.jalan.net/gourmet/grm_alikejpA000939032/,43.1864734,141.0022394
半兵ヱ ハンベエ 札幌すすきの店,4.1,北海道,和食,http://www.jalan.net/jalan/img/8/spot/0028/KL/foomoojH000028360_1.jpg,060-0000,北海道札幌市中央区南3条西4丁目9番2号,http://www.jalan.net/gourmet/grm_foomoojH000028360/,43.05607149999999,141.3519574
オリジナルジェラート　リスの森,4.3,北海道,カフェ・スイーツ,http://www.jalan.net/jalan/img/3/spot/0173/KL/guide000000173117_1.jpg,099-2421,北海道網走市呼人418,http://www.jalan.net/gourmet/grm_guide000000173117/,43.9558681,144.2186624
大かまど 芝 三井アウトレットパーク札幌 北広島店,4.2,北海道,洋食,http://www.jalan.net/jalan/img/4/spot/0214/KL/foomoojH000214581_1.jpg,061-1100,北海道北広島市大曲幸町3丁目7-6,http://www.jalan.net/gourmet/grm_foomoojH000214581/,42.9709593,141.4712745
産地直送北海道,3.7,北海道,和食,http://www.jalan.net/jalan/img/3/spot/0233/KL/foomoojH000233811_1.jpg,001-0000,北海道札幌市北区北6条西1丁目JR高架下,http://www.jalan.net/gourmet/grm_foomoojH000233811/,43.0679282,141.3460545
トニーローマ 札幌時計台前店,4.2,北海道,各国料理,http://www.jalan.net/jalan/img/3/spot/0243/KL/foomoojH000243703_1.jpg,060-0000,北海道札幌市中央区北1条西3丁目,http://www.jalan.net/gourmet/grm_foomoojH000243703/,43.062879,141.3523264
グリル ラパン,4.5,北海道,洋食,http://www.jalan.net/jalan/img/4/spot/0294/KL/foomoojH000294024_1.jpg,060-0000,北海道札幌市中央区南17条西6-4-1,http://www.jalan.net/gourmet/grm_foomoojH000294024/,43.0378875,141.3517641
まるひら,4.1,北海道,和食,http://www.jalan.net/jalan/img/4/spot/0174/KL/guide000000174829_1.jpg,085-0835,北海道釧路市浦見8丁目1,http://www.jalan.net/gourmet/grm_guide000000174829/,42.9746692,144.3773313
麺や虎鉄 白石店,4.1,北海道,和食,http://www.jalan.net/jalan/img/5/spot/0295/KL/foomoojH000295414_1.jpg,003-0000,北海道札幌市白石区中央2条7-82,http://www.jalan.net/gourmet/grm_foomoojH000295414/,43.0536173,141.4034421
北○ キタマル 札幌駅西口パセオ店,3.4,北海道,和食,http://www.jalan.net/jalan/img/0/spot/0100/KL/foomoojH000100832_1.jpg,001-0000,北海道札幌市北区北6条西4丁目1番地,http://www.jalan.net/gourmet/grm_foomoojH000100832/,43.0685838,141.3490792
札幌かに本家 札幌駅前本店,3.8,北海道,和食,http://www.jalan.net/jalan/img/3/spot/0123/KL/foomoojH000123626_1.jpg,060-0000,北海道札幌市中央区北3条西2丁目1-18,http://www.jalan.net/gourmet/grm_foomoojH000123626/,43.0656287,141.3526651
ニューモンブラン,4.0,北海道,和食,http://www.jalan.net/jalan/img/1/kuchikomi/0041/KL/63968_0000041595.jpg,087-0027,北海道根室市光和町1-1,http://www.jalan.net/gourmet/grm_01223fc3560171638/,43.3278567,145.5816182
たいやき工房 本店,4.3,北海道,カフェ・スイーツ,http://www.jalan.net/jalan/img/9/spot/0869/KL/alikejpA000869377_1.jpg,080-0000,北海道帯広市東三条南8-1,http://www.jalan.net/gourmet/grm_alikejpA000869377/,42.9241136,143.2095322
ひぐま 横丁本店,4.0,北海道,和食,http://www.jalan.net/jalan/img/3/spot/0193/KL/foomoojH000193460_1.jpg,060-0000,北海道札幌市中央区南5条西3丁目,http://www.jalan.net/gourmet/grm_foomoojH000193460/,43.0545356,141.354524
チロリン村 宮の沢店,4.2,北海道,洋食,http://www.jalan.net/jalan/img/5/spot/0145/KL/foomoojH000145898_1.jpg,006-0000,北海道札幌市手稲区西宮の沢5条2丁目,http://www.jalan.net/gourmet/grm_foomoojH000145898/,43.0946443,141.2569385
ガヤ GAJA 元町店,4.4,北海道,アジア料理,http://www.jalan.net/jalan/img/6/spot/0026/KL/foomoojH000026691_1.jpg,065-0000,北海道札幌市東区北27条東22丁目1-2,http://www.jalan.net/gourmet/grm_foomoojH000026691/,43.0994923,141.385488
サントリーズガーデン昊,4.1,北海道,軽食・その他グルメ,http://www.jalan.net/jalan/img/2/spot/0062/KL/foomoojH000062764_1.jpg,060-0000,北海道札幌市中央区北5条西5丁目,http://www.jalan.net/gourmet/grm_foomoojH000062764/,43.0670173,141.3482543
大阪王将 北9条店,4.0,北海道,和食,http://www.jalan.net/jalan/img/3/spot/0193/KL/foomoojH000193034_1.jpg,065-0000,北海道札幌市東区北9条東4丁目19,http://www.jalan.net/gourmet/grm_foomoojH000193034/,43.0734252,141.3601475
ラパウザ La Pausa 小麦の家 厚別通店,3.8,北海道,洋食,http://www.jalan.net/jalan/img/5/spot/0135/KL/foomoojH000135448_1.jpg,003-0000,北海道札幌市白石区川下5条4丁目1-1,http://www.jalan.net/gourmet/grm_foomoojH000135448/,43.0535022,141.4457658
ドワ DOIGT すすきの,3.7,北海道,各国料理,http://www.jalan.net/jalan/img/7/spot/0027/KL/foomoojH000027019_1.jpg,060-0000,北海道札幌市中央区南4条西3丁目,http://www.jalan.net/gourmet/grm_foomoojH000027019/,43.0557355,141.3544295
ラーメン山岡家 狸小路4丁目店,4.3,北海道,和食,http://www.jalan.net/jalan/img/3/spot/0193/KL/foomoojH000193033_1.jpg,060-0000,北海道札幌市中央区南3条西4丁目,http://www.jalan.net/gourmet/grm_foomoojH000193033/,43.0565631,141.3522268
知床料理 一休屋,4.2,北海道,和食,http://www.jalan.net/jalan/img/3/kuchikomi/1363/KL/190d4_0001363231_1.jpg,099-4100,北海道斜里郡斜里町ウトロ東13,http://www.jalan.net/gourmet/grm_alikejpA000624756/,44.0700618,144.9940488
さんかい 本店,4.5,北海道,和食,http://www.jalan.net/jalan/img/8/spot/0058/KL/foomoojH000058415_1.jpg,062-0000,北海道札幌市豊平区月寒東3条19丁目13-1,http://www.jalan.net/gourmet/grm_foomoojH000058415/,43.017044,141.4239783
レストランみやもと　アイス工房ムーミンシャ,4.0,北海道,洋食,http://www.jalan.net/jalan/img/5/spot/0175/KL/guide000000175053_1.jpg,059-1505,北海道勇払郡早来町栄町86-3,http://www.jalan.net/gourmet/grm_guide000000175053/,42.832,142.18
らーめんや天金 四条,4.0,北海道,和食,,070-0000,北海道旭川市四条通9-1704-31,http://www.jalan.net/gourmet/grm_alikejpA000303435/,43.7677746,142.3632193
ずん・どう 駅前店,3.7,北海道,和食,http://www.jalan.net/jalan/img/1/spot/0221/KL/foomoojH000221698_1.jpg,040-0000,北海道函館市若松町14-10,http://www.jalan.net/gourmet/grm_foomoojH000221698/,41.7726789,140.7265103
松尾ジンギスカン まつじん 札幌駅前店,4.3,北海道,アジア料理,http://www.jalan.net/jalan/img/9/spot/0149/KL/foomoojH000149400_1.jpg,060-0000,北海道札幌市中央区北3条西4丁目1-1,http://www.jalan.net/gourmet/grm_foomoojH000149400/,43.0650314,141.3499099
魚鮮水産 函館五稜郭本町店,3.7,北海道,和食,http://www.jalan.net/jalan/img/0/spot/0150/KL/foomoojH000150016_1.jpg,040-0000,北海道函館市本町8-20みつわビル1F,http://www.jalan.net/gourmet/grm_foomoojH000150016/,41.7904984,140.7514026
ラーメン山岡家 南2条店,4.0,北海道,和食,http://www.jalan.net/jalan/img/3/spot/0193/KL/foomoojH000193019_1.jpg,060-0000,北海道札幌市中央区南2条西1丁目6-1,http://www.jalan.net/gourmet/grm_foomoojH000193019/,43.0580491,141.3565458
ピカンティ Picante,4.7,北海道,洋食,http://www.jalan.net/jalan/img/7/spot/0027/KL/foomoojH000027997_1.jpg,001-0000,北海道札幌市北区北13条西3丁目,http://www.jalan.net/gourmet/grm_foomoojH000027997/,43.0764995,141.3489259
魚一心,4.1,北海道,和食,http://www.jalan.net/jalan/img/4/spot/0154/KL/3d30d_0000231834.jpg,040-0035,北海道函館市松風町3-11,http://www.jalan.net/gourmet/grm_guide000000154444/,41.7711015,140.7320184
張家口,4.0,北海道,中華料理,http://www.jalan.net/jalan/img/1/spot/0291/KL/foomoojH000291133_1.jpg,040-0000,北海道函館市石川町314-4,http://www.jalan.net/gourmet/grm_foomoojH000291133/,41.824399,140.7386267
くいもの屋 わん 琴似店,4.2,北海道,和食,http://www.jalan.net/jalan/img/4/spot/0084/KL/foomoojH000084367_1.jpg,063-0000,北海道札幌市西区琴似1条2丁目5-3,http://www.jalan.net/gourmet/grm_foomoojH000084367/,43.0786142,141.3063796
天壇 札幌,4.2,北海道,中華料理,http://www.jalan.net/jalan/img/6/spot/0046/KL/foomoojH000046515_1.jpg,060-0000,北海道札幌市中央区北5条西6丁目第2道通ビルB1F,http://www.jalan.net/gourmet/grm_foomoojH000046515/,43.065381,141.3349612
木のいいなかま,4.5,北海道,和食,http://www.jalan.net/jalan/img/1/spot/0171/KL/333da_0001402469_1.jpeg,071-0201,北海道上川郡美瑛町丸山２丁目５-２１,http://www.jalan.net/gourmet/grm_01459fc3560171598/,43.5846601,142.479243
えびかに合戦,3.9,北海道,和食,http://www.jalan.net/jalan/img/1/spot/0101/KL/guide000000101013_1.jpg,064-0804,北海道札幌市中央区南4西5　F45ビル12階,http://www.jalan.net/gourmet/grm_guide000000101013/,43.0556992,141.3514815
牧場タカラ,4.6,北海道,軽食・その他グルメ,http://www.jalan.net/jalan/img/3/spot/0173/KL/guide000000173425_1.jpg,044-0461,北海道虻田郡喜茂別町中里,http://www.jalan.net/gourmet/grm_guide000000173425/,42.7455117,141.029067
暖龍 新道店,3.7,北海道,中華料理,http://www.jalan.net/jalan/img/2/spot/0062/KL/foomoojH000062997_1.jpg,065-0000,北海道札幌市東区北33条東18丁目2,http://www.jalan.net/gourmet/grm_foomoojH000062997/,43.104033,141.3745192
鮨金総本店,3.8,北海道,和食,http://www.jalan.net/jalan/img/9/kuchikomi/0359/KL/01b6c_0000359004.jpg,040-0035,北海道函館市松風町7-18,http://www.jalan.net/gourmet/grm_01202fc3560064645/,41.77253460000001,140.7304712
タイハーラ 太好了 すすきの店,4.2,北海道,アジア料理,http://www.jalan.net/jalan/img/0/spot/0160/KL/foomoojH000160774_1.jpg,060-0000,北海道札幌市中央区南5条西4丁目寿ビル1F,http://www.jalan.net/gourmet/grm_foomoojH000160774/,43.0526936,141.3358646
ファイヤーバーグ 北18条店,4.2,北海道,洋食,http://www.jalan.net/jalan/img/6/spot/0296/KL/foomoojH000296237_1.jpg,001-0000,北海道札幌市北区北18条西4-1-1,http://www.jalan.net/gourmet/grm_foomoojH000296237/,43.0819599,141.3464953
ふらのワインハウス,4.1,北海道,洋食,http://www.jalan.net/jalan/img/0/spot/0100/KL/1d6b5_0000215845.jpg,076-0000,北海道富良野市清水山,http://www.jalan.net/gourmet/grm_alikejpA000100207/,43.3585794,142.3735889
ファミリーレストランエフ,4.2,北海道,洋食,http://www.jalan.net/jalan/img/5/spot/0295/KL/foomoojH000295693_1.jpg,090-0000,北海道北見市留辺蘂町旭西220,http://www.jalan.net/gourmet/grm_foomoojH000295693/,43.7814782,143.5952274
デザート王国 イオン旭川,4.5,北海道,カフェ・スイーツ,http://www.jalan.net/jalan/img/9/spot/0279/KL/foomoojH000279606_1.jpg,070-0000,北海道旭川市緑町23-2161-3,http://www.jalan.net/gourmet/grm_foomoojH000279606/,43.7929565,142.3231189
蝦夷の里,4.6,北海道,各国料理,,097-0000,北海道稚内市中央2-7-9,http://www.jalan.net/gourmet/grm_alikejpA000264242/,45.418475,141.6749765
ふじ鮨,4.3,北海道,和食,http://www.jalan.net/jalan/img/2/spot/0062/KL/64c82_0000434402_1.jpg,046-0201,北海道積丹郡積丹町美国町船澗,http://www.jalan.net/gourmet/grm_01405fc3560062446/,43.2967951,140.599443
六花亭 春採店,4.1,北海道,カフェ・スイーツ,http://www.jalan.net/jalan/img/5/spot/0835/KL/48b8e_0000958245_1.jpg,085-0000,北海道釧路市春採3-19-1,http://www.jalan.net/gourmet/grm_alikejpA000835319/,42.9739988,144.412133
つぼ八 大門店,5.0,北海道,和食,http://www.jalan.net/jalan/img/8/spot/0148/KL/foomoojH000148247_1.jpg,040-0000,北海道函館市松風町3番8号,http://www.jalan.net/gourmet/grm_foomoojH000148247/,41.7708709,140.7318323
夜空の味漬けジンギスカン,4.7,北海道,アジア料理,http://www.jalan.net/jalan/img/6/spot/0076/KL/foomoojH000076514_1.jpg,060-0000,北海道札幌市中央区南4条西4丁目MYプラザビル9階,http://www.jalan.net/gourmet/grm_foomoojH000076514/,43.0558462,141.3518502
炉ばた,4.0,北海道,和食,http://www.jalan.net/jalan/img/0/spot/0100/KL/10b66_0000240450.jpg,085-0000,北海道釧路市栄町3-1,http://www.jalan.net/gourmet/grm_alikejpA000100329/,42.983535,144.3876246
ニュー三幸 本店,3.8,北海道,各国料理,http://www.jalan.net/jalan/img/0/spot/0300/KL/foomoojH000300507_1.jpg,047-0000,北海道小樽市稲穂1-3-6,http://www.jalan.net/gourmet/grm_foomoojH000300507/,43.195228,140.9990475
ラーメン山岡家 すすきの店,4.0,北海道,和食,http://www.jalan.net/jalan/img/3/spot/0193/KL/foomoojH000193030_1.jpg,060-0000,北海道札幌市中央区南6条西4丁目5番地,http://www.jalan.net/gourmet/grm_foomoojH000193030/,43.0536329,141.3528686
ばりきや 菊水本店,4.3,北海道,和食,http://www.jalan.net/jalan/img/2/spot/0192/KL/foomoojH000192848_1.jpg,003-0000,北海道札幌市白石区菊水9条1丁目4-7,http://www.jalan.net/gourmet/grm_foomoojH000192848/,43.06333799999999,141.3821689
吉山商店 創成橋店,4.3,北海道,和食,http://www.jalan.net/jalan/img/5/spot/0195/KL/foomoojH000195280_1.jpg,060-0000,北海道札幌市中央区南1条東2丁目1-3,http://www.jalan.net/gourmet/grm_foomoojH000195280/,43.0600628,141.3587706
リストランテ　クレス,4.2,北海道,洋食,http://www.jalan.net/jalan/img/6/spot/0176/KL/guide000000176258_1.jpg,069-1317,北海道夕張郡長沼町東3線北10番,http://www.jalan.net/gourmet/grm_guide000000176258/,43.0341575,141.7237892
松尾ジンギスカン まつじん 千歳空港店,4.3,北海道,アジア料理,http://www.jalan.net/jalan/img/3/spot/0303/KL/8ba68_0000304167.jpg,066-0000,北海道千歳市美々987新千歳空港ターミナルビル3F,http://www.jalan.net/gourmet/grm_alikejpA000303396/,42.78729750000001,141.6783318
海へ 札幌駅地下街APIA店,4.1,北海道,和食,http://www.jalan.net/jalan/img/6/spot/0026/KL/foomoojH000026528_1.jpg,060-0000,北海道札幌市中央区北5条西4丁目,http://www.jalan.net/gourmet/grm_foomoojH000026528/,43.0668201,141.3498681
イタリアンマンマのスパゲッティ きゃべつ 手稲店,4.5,北海道,洋食,http://www.jalan.net/jalan/img/6/spot/0036/KL/foomoojH000036281_1.jpg,006-0000,北海道札幌市手稲区手稲本町2条4丁目,http://www.jalan.net/gourmet/grm_foomoojH000036281/,43.12026600000001,141.241477
キリンビール園 本館 中島公園店,4.2,北海道,アジア料理,http://www.jalan.net/jalan/img/6/spot/0026/KL/foomoojH000026089_1.jpg,060-0000,北海道札幌市中央区南10条西1丁目1-60,http://www.jalan.net/gourmet/grm_foomoojH000026089/,43.04861409999999,141.3572713
蛇の目寿司,4.3,北海道,和食,http://www.jalan.net/jalan/img/4/spot/0264/KL/08f46_0000178378.JPG,077-0000,北海道留萌市錦町3-1-13,http://www.jalan.net/gourmet/grm_alikejpA000264489/,43.9388122,141.644931
円山 旬,4.5,北海道,和食,http://www.jalan.net/jalan/img/5/spot/0255/KL/foomoojH000255518_1.jpg,060-0000,北海道札幌市中央区北5条西28丁目LAfRE,http://www.jalan.net/gourmet/grm_foomoojH000255518/,43.065381,141.3349612
